group,n,d_SD,d_UN,d_BE,d_TR,d_CO,d_SE,d_PO,d_AC,d_HE,d_ST,dim_openness,dim_transcendence,dim_conservation,dim_enhancement,group_order,cntry,variable,var_label
Town,399,0.5248272098088044,0.7093334818904208,0.9950237018828489,-0.31461481878924985,0.08181419689428218,0.061427977786587304,-1.0310082973892172,-0.6655084342263989,-0.17708378001686986,-0.5539786837740986,-0.06874508466072135,0.8521785918866348,-0.05712421470279346,-0.8482583658078082,1,NO,domicil,Urbanisation
Village / rural,492,0.46746518683427574,0.688892406012602,1.0192795957138394,-0.18676520317530035,0.3712820588144123,0.2495518244878668,-1.106067423965059,-0.8084685670638465,-0.24868436570084565,-0.7846805573324056,-0.1886332453996585,0.8540860008632206,0.14468956004232625,-0.9572679955144529,2,NO,domicil,Urbanisation
Low (<12 yrs),224,0.48521103897679624,0.6695475198587566,0.9260966797324954,-0.26045307904325365,0.24933132219208912,0.2943427709728244,-1.0276438698171064,-0.6507238319982381,-0.2413904562826413,-0.7627806202304234,-0.17298667917875613,0.7978220997956259,0.09440700470721992,-0.8391838509076723,0,NO,education,Education
Medium (12-15 yrs),505,0.48568481655076956,0.5737189698206377,0.9870258689171909,-0.1970421079987381,0.08849553933161584,0.13643237441903636,-1.0438080370958065,-0.7128553257352452,-0.05671510823564093,-0.5589312010160471,-0.04275680099159627,0.7803724193689142,0.009295268583971372,-0.8783316814155259,1,NO,education,Education
High (16+ yrs),586,0.5256269907758427,0.8146754041795995,0.9996752256649696,-0.44043663850431103,0.15577336697520638,0.03768757545715266,-1.0679811305110851,-0.6121404168228438,-0.23191484617518032,-0.5998474275760631,-0.10169037160735821,0.9071753149222845,-0.082325232023984,-0.8400607736669643,2,NO,education,Education
Men,663,0.5207781762727907,0.6379927141177386,0.8249123221291796,-0.35706414124759933,0.13610234061946955,0.03594867563874352,-0.9472671250742541,-0.6327852001200417,-0.10154844693882081,-0.4398373645239532,-0.006869211729994442,0.7314525181234591,-0.06167104166312876,-0.7900261625971478,0,NO,gender,Gender
Women,657,0.4804856772103379,0.7365357311953897,1.1249207338242868,-0.24570191865349453,0.17153770289972628,0.24917069553536844,-1.155572669520804,-0.6890032785504961,-0.2327608117858844,-0.8129912329323299,-0.18760231057174165,0.9307282325098384,0.058335493260533396,-0.9222879740356501,1,NO,gender,Gender
Low (0-3),782,0.5414554768192891,0.7118581537112606,0.9737882849039384,-0.4870142241283818,0.10111462386470924,0.06822207196971843,-1.0383363727398316,-0.6611720197051597,-0.07467682690472413,-0.5019567574448899,-0.011726035843441687,0.8428232193075995,-0.1058925094313181,-0.8497541962224956,0,NO,religiosity,Religiosity
Medium (4-6),347,0.47308935186238166,0.6470090787755765,0.9291284524758798,-0.12448099989120841,0.21282778247281114,0.22780157317031707,-1.0473426314292449,-0.6160843206681356,-0.2609762767280789,-0.7720712997482783,-0.18665274153799183,0.7880687656257283,0.10538278525063993,-0.8317134760486903,1,NO,religiosity,Religiosity
High (7-10),186,0.40303566837590826,0.6660851227802265,1.0498069348275156,0.12251350451333662,0.24575673105167523,0.288041442855786,-1.1251494444652266,-0.7443563968837813,-0.36573608300861055,-0.851026649546396,-0.2680351785969081,0.8579460288038709,0.21877055947359925,-0.9347529206745038,2,NO,religiosity,Religiosity
15-29,262,0.33427595794081905,0.43586890343580775,0.5360129546598215,-0.3311070157043107,-0.24492949836144914,0.4670468622283594,-0.43611999049525774,0.07697446554206294,-0.5985155030363866,-0.47693024874872936,-0.24705659794809895,0.48594092904781455,-0.035544180794103035,-0.1795727624765974,0,PL,age,Age group
30-44,336,0.34660909302116344,0.5456243905134562,0.5620474542863618,0.06557936196095622,0.11962108223537424,0.5499453193903847,-0.6526197356395071,-0.23554452312143978,-0.8820116790638264,-0.7214231946468347,-0.41894192689649923,0.553835922399909,0.2450485878622384,-0.4440821293804735,1,PL,age,Age group
45-59,327,0.25038362707775563,0.6347457339190633,0.6633017995077077,0.22655022741338207,0.21677179093163773,0.6850636373477939,-0.8170463826072332,-0.5046296319403899,-0.9484343445496832,-0.7214613417034997,-0.4731706863918091,0.6490237667133856,0.37592184060420103,-0.6600896775463361,2,PL,age,Age group
60-74,375,0.20458180697886721,0.7010425215845655,0.7054492335772982,0.47976746258264075,0.3866546792332533,0.8592833966432682,-0.8672261753328975,-0.6980458495741392,-1.1316017575262625,-0.9807703702133866,-0.6359154426729412,0.7032458775809317,0.5758984642080295,-0.7826360124535183,3,PL,age,Age group
75+,101,0.06337988636563689,0.657074569873569,0.8014514101033686,0.7045792439691347,0.5106929980748577,0.9541351232466027,-0.8606915883602172,-0.8374335259476939,-1.1191009908577985,-1.223543006631676,-0.7597547037079457,0.729262989988469,0.7231357884301983,-0.8543079999333985,4,PL,age,Age group
City & suburbs,344,0.38816146398305934,0.7396311613618456,0.6866197833482904,0.06362968820681177,0.13366330147864874,0.6644530082423231,-0.9230178440903261,-0.458213954749265,-0.8700131345046119,-0.7888399171797869,-0.42356386256711315,0.713125472355068,0.2871423991500668,-0.6906158994197955,0,PL,domicil,Urbanisation
Town,477,0.24901566219087967,0.5877289099826788,0.6582767982489397,0.19393975690674262,0.20948465910420233,0.6396221220359949,-0.7016089484006224,-0.4138115965012671,-0.9407573754652092,-0.7753783999448652,-0.4892247409681916,0.6230028541158092,0.3485221703624861,-0.5572778746271314,1,PL,domicil,Urbanisation
Village / rural,605,0.17765382794535306,0.5515907715222557,0.6214932569219538,0.32517851696964983,0.2307479064556275,0.7608491369670666,-0.6688515843334372,-0.45456784149679536,-0.990000655494184,-0.8440389227598439,-0.552128583436225,0.5865420142221047,0.43892518679744796,-0.5631461821882651,2,PL,domicil,Urbanisation
Low (<12 yrs),437,0.02328958769026621,0.6162290409296076,0.670892646993856,0.5123153225345228,0.3249355646023189,0.8360008136910264,-0.6685954503661108,-0.606208845924041,-1.0327127660376314,-0.9763448268013799,-0.6619226683829149,0.6435608439617319,0.5575694946993601,-0.6390774412911865,0,PL,education,Education
Medium (12-15 yrs),547,0.3012996702342045,0.5550618474273251,0.6441339735019395,0.21292733449279191,0.15277344998773232,0.672996222903901,-0.7780605601765002,-0.41909903347535116,-0.8961488255546893,-0.7379763091861621,-0.44427515483554897,0.5995979104646322,0.34688219185609737,-0.5985797968259257,1,PL,education,Education
High (16+ yrs),434,0.44958701798188017,0.6648152064412316,0.6322058726229753,-0.09237230425296161,0.14359406606294708,0.5959764121775918,-0.7815270367058604,-0.27883120496073954,-0.9447288728578837,-0.7271345386062,-0.4076416696139819,0.6485105395321034,0.21573272466252577,-0.5296108995187848,2,PL,education,Education
Men,668,0.2510936486674967,0.5023467828423158,0.5437903355207379,0.13904405786005233,0.1334931683668007,0.581137550712839,-0.5986828351274154,-0.3869255479159885,-0.7778926044255313,-0.6532389261773949,-0.39359478315520635,0.5230685591815267,0.2850077084820502,-0.49280419152170196,0,PL,gender,Gender
Women,759,0.24804062555816125,0.7031108582675308,0.7465720721766127,0.29882619884067463,0.2647408835181946,0.8074800158286151,-0.8663770112973369,-0.4930294311518898,-1.1030193792861576,-0.9531087493851419,-0.6026958343710461,0.7248414652220717,0.45708616739208024,-0.6805337717362908,1,PL,gender,Gender
Low (0-3),296,0.4732940836509947,0.6570557563781959,0.6270951850946633,-0.38088945549641384,-0.04378632681771738,0.5397353399011884,-0.6593620686787713,-0.25418968876892833,-0.7149835644404073,-0.5822673263150153,-0.27539131720541016,0.6420754707364297,0.03854503094381935,-0.4560532576204375,0,PL,religiosity,Religiosity
Medium (4-6),449,0.2733709127468511,0.6032309266583262,0.6812982646241537,0.19182056981893,0.12716924851127145,0.7031958094379723,-0.7460585160553135,-0.4816819458528181,-0.8981246276409482,-0.7574811956784937,-0.46074497019086363,0.6422645956412398,0.340922040389723,-0.6138702309540657,1,PL,religiosity,Religiosity
High (7-10),666,0.1436282666823969,0.5888116512116431,0.6422909386209684,0.486062154764515,0.3500575108549501,0.755520117366645,-0.7708118727690515,-0.4902983786683112,-1.0684903576953841,-0.9349915153032955,-0.6199512021054275,0.6155512949163058,0.530992719043843,-0.6318074961979011,2,PL,religiosity,Religiosity
15-29,161,0.4039639012220133,0.3790000039505355,0.5224755385383767,-0.1475047094363411,-0.6393246138068036,0.2916725999659794,-0.8319660602901356,-0.08799968773550548,0.26441414152111486,-0.3505768828923858,0.10593371995024745,0.45073777124445613,-0.1650522410923884,-0.4599828740128205,0,PT,age,Age group
30-44,262,0.4782252085894581,0.48210404484790603,0.6615444855871674,-0.0776897495916908,-0.684059187342896,0.3183757238649765,-0.9239933513087466,-0.11602609209905225,0.24531382232427074,-0.6262937861750199,0.032415081579569655,0.5718242652175366,-0.14779107102320344,-0.5200097217038995,1,PT,age,Age group
45-59,375,0.31271311901061855,0.4479772336702858,0.6078955666616096,0.11870793032700518,-0.4460501094824863,0.43550033965555346,-0.8870014185152048,-0.08872112988016978,0.050298667963005604,-0.7786976199085657,-0.1385619443116472,0.5279364001659478,0.03605272016669078,-0.4878612741976873,2,PT,age,Age group
60-74,342,0.3842248303443021,0.4730638206506946,0.6466386507484462,0.3054441344393392,-0.22381874589523543,0.5303208735305064,-0.8746704890044812,-0.22419639908409925,-0.17631527673299888,-1.0792027199206167,-0.2904310554364378,0.5598512356995703,0.20398208735820342,-0.5494334440442903,3,PT,age,Age group
75+,226,0.264240801130311,0.4438531300540489,0.6915636162264144,0.5036034153250444,0.015374581979351034,0.5796954843040909,-0.8815050275553831,-0.23915680983389614,-0.4190560248118373,-1.1789231150517756,-0.44457944624443396,0.5677083731402316,0.3662244938694955,-0.5603309186946396,4,PT,age,Age group
City & suburbs,535,0.3758480628799682,0.46480406469973773,0.6280257509025178,0.10054303596198053,-0.47329961393566733,0.4196147673324289,-0.902170776727382,-0.16697937104933974,0.08313694139794686,-0.7644191635408532,-0.10181138642097937,0.5464149078011277,0.015619396452914039,-0.5345750738883609,0,PT,domicil,Urbanisation
Town,470,0.36667912792128476,0.39141865640095125,0.5648720491286423,0.011434757502588202,-0.46741396469543306,0.4007249159563357,-0.7612369883610217,-0.044719026748559196,0.018151838633597803,-0.6802132688323025,-0.09846076742580663,0.47814535276479675,-0.01841809707883637,-0.40297800755479046,1,PT,domicil,Urbanisation
Village / rural,361,0.36871496532422293,0.4938472652684436,0.6840979923185677,0.2830876910302027,-0.29904101401153715,0.46157661383927556,-1.0068232119051999,-0.22822675978468682,-0.05862690983884251,-0.9458902078144333,-0.21193405077635097,0.5889726287935056,0.14854109695264703,-0.6175249858449433,2,PT,domicil,Urbanisation
Low (<12 yrs),638,0.2741441755054533,0.4171312470319064,0.6216862004239078,0.33541162699571025,-0.14906433686609355,0.49474588609889353,-0.8652428628986736,-0.1799747039109489,-0.1599104771929498,-0.9938264541580535,-0.29319758528185,0.519408723727907,0.22703105874283674,-0.5226087834048112,0,PT,education,Education
Medium (12-15 yrs),420,0.4059456126356079,0.4409130443223716,0.5916843350070563,-0.07610369897360617,-0.5911354240635711,0.34450917593823127,-0.8996602802941108,-0.10010561960446052,0.2164564445264737,-0.5561024096939869,0.022099882489364904,0.5162986896647139,-0.10757664903298203,-0.49988294994928567,1,PT,education,Education
High (16+ yrs),292,0.5606950824631411,0.5330345843856911,0.6590024692988378,-0.14172564974180815,-0.833736842385731,0.3567805163799068,-0.878394621771534,-0.09442436938873162,0.15725499430476067,-0.5994443400751454,0.039501912230918826,0.5960185268422644,-0.20622732524921078,-0.48640949558013286,2,PT,education,Education
Men,575,0.36037273235112066,0.36495460920279776,0.5610397508669855,0.0616943285504982,-0.35705206101272374,0.339399725522097,-0.7889705318639924,-0.12291836952230635,0.0908299470193091,-0.688672576713631,-0.07915663244773373,0.46299718003489165,0.014680664353290497,-0.45594445069314926,0,PT,gender,Gender
Women,791,0.3798181704608513,0.5185400488924045,0.673215450950847,0.16723501090128842,-0.4841324680289263,0.49824911905548575,-0.9611159836167845,-0.15610344406043092,-0.03670445851821284,-0.866007139384245,-0.17429780914720217,0.5958777499216258,0.06045055397594931,-0.5586097138386077,1,PT,gender,Gender
Low (0-3),312,0.5167490206394052,0.4625766710986004,0.5790262739601162,-0.21887703576868434,-0.5986455569886204,0.3434798041515812,-0.7660874271129401,-0.11524658678916783,0.142868660203627,-0.5727589919650746,0.02895289629265255,0.5208014725293582,-0.15801426286857448,-0.440667006951054,0,PT,religiosity,Religiosity
Medium (4-6),497,0.33952625555442933,0.4141606155834817,0.5827781088101116,0.14669290503213872,-0.3673008725123805,0.44706992337166773,-0.842733092625004,-0.15161037795507573,-0.01136313017479864,-0.7685487447507509,-0.14679520645704,0.49846936219679666,0.07548731863047531,-0.49717173529003983,1,PT,religiosity,Religiosity
High (7-10),548,0.3223860747665791,0.47600740024115534,0.6882369057918243,0.31145137917171944,-0.37734192371822517,0.45035951198162905,-1.0043015079007236,-0.152564522353876,-0.016586683958620327,-0.9410394607208151,-0.2117466899709521,0.5821221530164897,0.12815632247837444,-0.5784330151272998,2,PT,religiosity,Religiosity
15-29,204,0.23670088128974143,0.18224500318463535,0.6106470984606375,-0.45332363665837405,-0.8803738137056775,0.44508187451767356,-0.49124138249854715,0.20901394840499854,0.25936398073127354,-0.22212848254624662,0.0913121264915894,0.39644605082263634,-0.29620519194879263,-0.14111371704677425,0,RS,age,Age group
30-44,311,0.35083452948660165,0.48318654696271834,0.7749260606457775,-0.1349177525146129,-0.6200337268803646,0.6389272906507837,-0.9174635261162563,-0.18503950565609745,-0.06243863277302139,-0.5708422850384994,-0.09414879610830632,0.6290563038042479,-0.04006040388055069,-0.5512515158861767,1,RS,age,Age group
45-59,381,0.26045445329696737,0.5063079782633769,0.812775509932682,0.2511792915529843,-0.11658106747807657,0.7744058995035916,-0.9658960863115313,-0.36086171016391233,-0.5433711981115268,-0.8605172220239914,-0.38154233579622154,0.6595417440980295,0.30300137452616643,-0.6633788982377218,2,RS,age,Age group
60-74,449,0.1226183605627396,0.638052918764184,0.8658713118499369,0.557958972420383,0.18251887279243656,0.9136250995827871,-1.0308149359862855,-0.5038965122926574,-0.8352919998240856,-1.259790609781475,-0.6567206412826401,0.7519621153070605,0.5513676482652022,-0.7678930201491856,3,RS,age,Age group
75+,156,-0.07881426121559286,0.6206577582078777,0.9142667611842367,0.5836397304535647,0.616232594806029,1.1581805684297284,-0.9387756747751536,-0.6143271839082879,-1.1033093094694262,-1.5246868198025423,-0.9062420381932985,0.7674622596960571,0.7922554979570748,-0.7765514293417206,4,RS,age,Age group
City & suburbs,564,0.3429525874301571,0.495279824121252,0.8076103622705398,0.12263479227919968,-0.2770891325539065,0.7573594031712504,-0.9619715918779062,-0.35479948083145973,-0.39666843972263977,-0.7831846735253318,-0.279639852819049,0.6514450931958959,0.20026543769621616,-0.6583855363546829,0,RS,domicil,Urbanisation
Town,361,0.12504758992770568,0.5173735033225378,0.7963669654264578,0.0808885631231851,-0.28844621766441836,0.7539376700518063,-0.8103135968387283,-0.2939835188316619,-0.32347980020547623,-0.816740278578124,-0.33787803743013123,0.6568702343744979,0.18212667183685768,-0.5530826024587863,1,RS,domicil,Urbanisation
Village / rural,590,0.11902157225884202,0.46031844066851607,0.7758190629426246,0.22674155502240367,-0.1368179895513154,0.7404517454510683,-0.8424568477636198,-0.195600517827456,-0.4925942131329962,-0.9132859408209261,-0.4298663353273858,0.6180687518055702,0.2786092847444256,-0.5190286827955379,2,RS,domicil,Urbanisation
Low (<12 yrs),541,-0.045833788298577365,0.48577933399526596,0.7712835450374913,0.3895552012324338,0.05160402121798193,0.8433795110988968,-0.8209674933630206,-0.361524683852361,-0.5567495932370053,-1.0128843609870295,-0.5395327190920044,0.6285314395163786,0.4299624770778599,-0.5917798430334387,0,RS,education,Education
Medium (12-15 yrs),652,0.26743480715269824,0.4669925256851525,0.8291179677479839,0.14026693285778757,-0.24751628366680453,0.723355444720152,-0.9444532624997984,-0.3046641819576796,-0.3831475545749276,-0.7928196684281889,-0.3032374934520172,0.6480552467165681,0.20536869797037838,-0.6245587222287389,1,RS,education,Education
High (16+ yrs),308,0.5196002343353799,0.5428509004958754,0.7486940724043359,-0.2673418267012212,-0.669898325145247,0.6547746168179958,-0.8346462607884706,-0.11775505116618551,-0.21315057167572812,-0.6351132152874464,-0.10912905546378585,0.6457724864501057,-0.0954432929740803,-0.4762006559773281,2,RS,education,Education
Men,709,0.2094188831857798,0.35500290997501055,0.6968759854677509,0.1267465640864955,-0.23670232752007064,0.6825933587776125,-0.7793281397702051,-0.2247056583438052,-0.3066146858337516,-0.7199813900202578,-0.2736913495480057,0.5259394477213806,0.1908791984480124,-0.5020168990570052,0,RS,gender,Gender
Women,809,0.20692546013522373,0.6098367944951903,0.8811490388498843,0.17052641625455872,-0.2275337316240124,0.8169295546901578,-0.9798296467362841,-0.33064173715254064,-0.5114252546603667,-0.9418117082679336,-0.41529682126854117,0.7454929166725373,0.253963694022846,-0.6556120577552007,1,RS,gender,Gender
Low (0-3),254,0.4368598210666533,0.578533974602109,0.8739244080363102,-0.3628037556740331,-0.49149057363720167,0.6656714371524125,-0.8264873854973018,-0.28688443301728533,-0.19011886455470514,-0.7186928538261274,-0.1574753647233743,0.7262291913192097,-0.06287429738627408,-0.5566859092572936,0,RS,religiosity,Religiosity
Medium (4-6),456,0.19632739215651862,0.548324776362602,0.77996791549935,0.1094920039508601,-0.2501105246754597,0.7627043478924143,-0.9209618004015634,-0.2945482222457812,-0.32940089392213345,-0.8760028191829039,-0.33722300184799997,0.6641463459309761,0.20736194238927158,-0.6077550113236724,1,RS,religiosity,Religiosity
High (7-10),792,0.14610423850152401,0.42473966515840483,0.7808385761043677,0.3304241530145716,-0.1417727803699434,0.7746973453125289,-0.88330791319546,-0.2711298167401827,-0.531925664161895,-0.8480295208193475,-0.41187451378401607,0.6027891206313863,0.3218178471392462,-0.5776178036045397,2,RS,religiosity,Religiosity
15-29,153,0.43577120649848816,0.6753535702109903,0.9548683175381153,-0.33913047083195746,-0.7644990055084802,-0.1735380607708067,-0.8991815786426104,-0.3888709783955769,0.3906765380836517,-0.2301481789946949,0.19876652186248167,0.8151109438745529,-0.4257225123704148,-0.6440262785190937,0,SE,age,Age group
30-44,248,0.5673774036163275,0.8554408789287169,1.0793340635107653,-0.2291170074213759,-0.4382779803638191,-0.043525245989962484,-1.0950804919818118,-0.8072496899052751,0.21171224803743088,-0.5465067617027975,0.07752762998365363,0.9673874712197409,-0.23697341125838584,-0.9511650909435435,1,SE,age,Age group
45-59,292,0.71777759629247,0.9457339888846226,1.08297042596035,-0.13795835980099283,-0.40032772193628574,-0.15724583558358565,-1.0922351882962178,-1.0735228116696414,0.1819493307879345,-0.5396277139925598,0.1200330710292816,1.0143522074224862,-0.2318439724402881,-1.0828789999829296,2,SE,age,Age group
60-74,313,0.7049540744351328,0.9616185436769503,1.0837049953559081,0.009932991625989871,-0.3050565219571172,-0.0804678279232859,-1.2233541503005783,-1.217798046650288,0.18420899904202392,-0.5976446840081122,0.09717279648968151,1.0226617695164293,-0.12519711941813771,-1.2205760984754332,3,SE,age,Age group
75+,198,0.5978839317056677,0.9204748358988101,0.9334930533902103,0.11722727020137054,-0.054232518767201615,0.1919305835784416,-1.105979962061283,-1.1961914938463902,-0.05080522588275021,-0.8483487400627275,-0.09925387263120726,0.9269839446445102,0.08497511167087014,-1.1510857279538365,4,SE,age,Age group
City & suburbs,450,0.6063170059543086,0.8951729895267514,0.9807001322988375,-0.23624077635756685,-0.5398660694659537,-0.13067740444153136,-1.0403026877128563,-0.7212416435554416,0.20475430093512884,-0.4829221672915699,0.10963852273171103,0.9379365609127945,-0.3022614167550173,-0.8807721656341488,0,SE,domicil,Urbanisation
Town,412,0.501218094069126,0.877979251680572,1.0231492902551693,-0.10978593320349041,-0.2723342999611599,-0.030435621153746987,-1.0897441471837193,-0.9243314162191351,0.2162013878256517,-0.6291873157685782,0.029410722042066455,0.9505642709678707,-0.13751861810613242,-1.0070377817014269,1,SE,domicil,Urbanisation
Village / rural,340,0.7080489391264764,0.8087872568545903,1.1286437134867109,-0.04157672165623274,-0.42797532449443776,-0.03733849163302935,-1.1210375831446286,-1.153468929495034,0.1917663924266374,-0.46897158515798515,0.14361458213170958,0.9687154851706508,-0.16896351259456666,-1.1372532563198314,2,SE,domicil,Urbanisation
Low (<12 yrs),255,0.5092865938838079,0.7113416336082011,0.9072859075812595,0.005761012999053732,-0.2928984912403038,0.07601351607467784,-0.9057141871259349,-1.0041329304989115,0.1932994319796818,-0.5784166882568677,0.04138977920220734,0.8093137705947301,-0.0703746540555241,-0.9549235588124232,0,SE,education,Education
Medium (12-15 yrs),508,0.6380707154210401,0.8795040908018057,1.1350798065564955,-0.20329827556434044,-0.4554337012913498,-0.12306628779584215,-1.1730640716997884,-0.9550444752211934,0.2786285891811735,-0.47321964763502317,0.14803948269983683,1.0072919486791507,-0.2605994215505108,-1.064054273460491,1,SE,education,Education
High (16+ yrs),434,0.641482723492686,0.965633037986349,0.9994249835112987,-0.17434915320972671,-0.47883564328744976,-0.11933466595180371,-1.0951433682721603,-0.7689721481414766,0.10173808652932952,-0.5471186525649603,0.06536738581901841,0.982529010748824,-0.2575064874829933,-0.9320577582068185,2,SE,education,Education
Men,628,0.6330251988612299,0.7855518816417775,0.9578044932969372,-0.19483808479793593,-0.370811417452474,-0.08566228811522038,-0.9758870092431478,-0.9061052757822199,0.22330095867420005,-0.4586657741435505,0.13255346113062647,0.8716781874693574,-0.21710393012187673,-0.9409961425126838,0,SE,gender,Gender
Women,576,0.5724569002752696,0.9473217718461746,1.1141010813740002,-0.08741539007474684,-0.4785537653499034,-0.06041314708312763,-1.1825482639775262,-0.9060849682204212,0.18451733748393304,-0.5950524877746883,0.05419110169565671,1.0307114266100874,-0.20879410083592595,-1.0443166160989736,1,SE,gender,Gender
Low (0-3),768,0.6460219927307493,0.8860510987580024,1.0457363195337461,-0.2585360724943399,-0.46482961000792367,-0.11834743619808359,-1.0669305074258426,-0.873428712748513,0.2383703086847437,-0.4821006355043599,0.13409722197037768,0.965893709145874,-0.2805710395667824,-0.9701796100871779,0,SE,religiosity,Religiosity
Medium (4-6),273,0.5710164082509958,0.8158996303349427,0.9974902059308034,0.06564619495893531,-0.46074544184772337,-0.018461155688936026,-1.1065962224532342,-0.9664928382408422,0.23113886929835883,-0.5464851887436651,0.08567698978817237,0.9066949181328728,-0.13785346752590802,-1.0365445303470382,1,SE,religiosity,Religiosity
High (7-10),161,0.4536138418007104,0.8462379603846637,1.0451855582164193,0.07394349901502015,-0.1831731607686931,0.052857987027930764,-1.0831257093840343,-0.9541049888252137,0.002528475708138812,-0.7019879702340239,-0.08194855090839157,0.9457117593005416,-0.01879055824191407,-1.018615349104624,2,SE,religiosity,Religiosity
15-29,254,0.3196282593799107,0.3425594534946714,0.3344794370486012,-0.21084589682158622,-0.6117739149268143,0.24423078289794004,-0.7177001938251588,0.10294207694139859,0.20844877662382946,-0.1848371917090362,0.114413281431568,0.3385194452716363,-0.1927963429501535,-0.3073790584418801,0,SI,age,Age group
30-44,233,0.3582985013170351,0.5034811670714635,0.40606329366309857,0.019076349657415524,-0.3400326147417236,0.43606048791559077,-0.9932179427822532,-0.11394439493990663,0.0027745766012403053,-0.5376545741956507,-0.058860498759125086,0.45477223036728104,0.03836807427709424,-0.5535811688610798,1,SI,age,Age group
45-59,321,0.41316259684421947,0.5840044669599848,0.5213186035241753,0.2639420091856023,-0.18577925389166614,0.4418315079967118,-1.1143628770988858,-0.28335032827410234,-0.19545835669177375,-0.7412730702873697,-0.174522943378308,0.55266153524208,0.17323364892923315,-0.698856602686494,2,SI,age,Age group
60-74,283,0.2945147503250692,0.570508901504903,0.5447014695418987,0.49594242448055115,0.04337451460742434,0.5518622968053155,-1.1172859863620797,-0.31318650100011913,-0.3997880837330348,-0.9380280361893879,-0.34693600651247175,0.5576051855234009,0.3637264119644303,-0.7152362436810993,3,SI,age,Age group
75+,135,0.24496394283472753,0.6718872748800869,0.5428566030128774,0.654004617940794,0.24146706733972415,0.7390180761000735,-1.0329014502664247,-0.3860442759133147,-0.7551153366582624,-1.273859429677362,-0.5946702745002989,0.6073719389464821,0.5448299204601972,-0.7094728630898698,4,SI,age,Age group
City & suburbs,259,0.40012550364722554,0.6017855705705365,0.525507721500172,0.08106947886126144,-0.38674636945787183,0.4488998307476549,-1.067010811120233,-0.24299280098112547,-0.025782100890171408,-0.633074303167214,-0.08624363347005326,0.5636466460353542,0.04774098005034817,-0.6550018060506794,0,SI,domicil,Urbanisation
Town,276,0.3413427957463502,0.520601857465098,0.482748625272614,0.1508064258012057,-0.2557758977590785,0.44674439814967387,-0.9228737247867349,-0.13561559886089208,-0.2347194384866721,-0.6389606417526356,-0.1774457614976525,0.501675241368856,0.11392497539726702,-0.5292446618238136,1,SI,domicil,Urbanisation
Village / rural,681,0.3144397898582671,0.49860526720258286,0.44650684279291325,0.29076478001040423,-0.11400029399681029,0.47014523374416056,-1.0131948733283902,-0.19604065513929564,-0.21634689977336824,-0.7391075946324791,-0.21343684271908764,0.47255605499774805,0.21557361471402184,-0.604617764233843,2,SI,domicil,Urbanisation
Low (<12 yrs),397,0.18975659852785248,0.5139296855549708,0.4699140146677722,0.47322784160236303,-0.007767205736706552,0.5284153750472736,-1.0230725021364744,-0.2078847831698164,-0.3955906256377835,-0.7950750580073253,-0.33363636170575206,0.4919218501113715,0.33103052597077504,-0.6154786426531454,0,SI,education,Education
Medium (12-15 yrs),507,0.3383782403408428,0.5019964636122758,0.4487761472517561,0.12191652305821604,-0.23228177161129238,0.44631415156893384,-0.975344461188132,-0.1915163548791984,-0.07397341337052707,-0.6314538749999452,-0.12209529330151304,0.4753863054320159,0.11198296767195247,-0.5834304080336654,1,SI,education,Education
High (16+ yrs),318,0.5444144414072676,0.5869374355607307,0.4982589410344521,0.02458033080347665,-0.42707222985758814,0.38419663593177483,-1.0331430677538433,-0.17604058144357798,-0.05667855573855272,-0.6477627782152358,-0.053342297515506974,0.5425981882975912,-0.006098421040778871,-0.6045918245987107,2,SI,education,Education
Men,601,0.3483802024551401,0.47062955660316613,0.3778267980386759,0.17908505465623537,-0.14917960059510427,0.3445058855271306,-0.9006402527782567,-0.13489247391944192,-0.1378614978253462,-0.6261874039246831,-0.1385562330982964,0.424228177320921,0.12479684358527303,-0.5177663633488492,0,SI,gender,Gender
Women,625,0.332711357914466,0.5864029298259719,0.5634570661949342,0.25089337540865464,-0.26016850675670766,0.5747184771820247,-1.1144689549247724,-0.25116366312821153,-0.2249770365561348,-0.7594468798123646,-0.2169617572446232,0.5749299980104531,0.18848111527799058,-0.6828163090264919,1,SI,gender,Gender
Low (0-3),408,0.4338551155877197,0.5935013288114619,0.48558791994904693,-0.036159077363041636,-0.33400851914871504,0.43821708258563996,-1.022343800989934,-0.17337209976748288,-0.0376949145582146,-0.6429104846352253,-0.08225009453524006,0.5395446243802544,0.022683162024627734,-0.5978579503787085,0,SI,religiosity,Religiosity
Medium (4-6),401,0.31593572216311705,0.46429886907320733,0.398356020226744,0.28229862616694773,-0.10692793159706775,0.44462720575099585,-0.9668017660156336,-0.14586116640941119,-0.23836664642026356,-0.6909836685597345,-0.2041139566007372,0.4313274446499757,0.2065674260290712,-0.5563314662125225,1,SI,religiosity,Religiosity
High (7-10),409,0.2761466971087869,0.526757639073652,0.520956953230479,0.4047006464912299,-0.16999433020333718,0.4918875778962879,-1.0215850581022752,-0.2517369279512185,-0.2750997581937907,-0.7510364440296255,-0.2499965017048765,0.5238572961520656,0.2421979647280602,-0.6366609930267468,2,SI,religiosity,Religiosity
15-29,101,0.284943231393921,0.17845648313176918,0.13854250681270117,-0.16668232179982725,-0.26265016402381947,0.4206202766738142,-0.3660306037645993,-0.02758258015362564,-0.09933619501930557,-0.20605982705754283,-0.006817596894309134,0.15849949497223517,-0.002904069716610866,-0.19444941335334623,0,SK,age,Age group
